City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
444,Doos,PH,2022-02-13 22:18:05,10.4653,124.7294,76.05,88,100,4.47,overcast clouds
445,Matay,EG,2022-02-13 22:18:05,28.419,30.7792,55.11,68,5,16.53,clear sky
446,Tigil,RU,2022-02-13 22:18:06,57.8,158.6667,-7.55,97,100,3.0,overcast clouds
447,Zyryanka,RU,2022-02-13 22:18:06,65.75,150.85,-33.72,96,23,6.73,few clouds
448,Carballo,ES,2022-02-13 22:18:06,43.213,-8.691,50.76,90,37,8.5,scattered clouds
449,Skelleftea,SE,2022-02-13 22:18:07,64.7507,20.9528,34.16,93,0,8.05,clear sky
450,Pangnirtung,CA,2022-02-13 22:18:07,66.1451,-65.7125,-35.3,96,94,5.23,overcast clouds
451,Mabaruma,GY,2022-02-13 22:19:08,8.2,-59.7833,73.56,92,88,5.93,overcast clouds
452,Vestmanna,FO,2022-02-13 22:19:08,62.1564,-7.1664,32.92,64,100,13.8,overcast clouds
453,Gannan,CN,2022-02-13 22:19:09,47.9147,123.5031,-7.65,93,50,5.93,scattered clouds
454,Borisoglebsk,RU,2022-02-13 22:19:09,51.3671,42.0849,12.25,93,15,6.78,few clouds
455,Champerico,GT,2022-02-13 22:19:10,14.3,-91.9167,93.74,58,1,12.88,clear sky
456,Raudeberg,NO,2022-02-13 22:19:10,61.9875,5.1352,38.07,95,100,3.0,light rain
457,Ulladulla,AU,2022-02-13 22:19:10,-35.35,150.4667,69.1,62,100,7.58,overcast clouds
458,Pedernales,DO,2022-02-13 22:19:11,18.0384,-71.744,81.05,65,13,1.79,few clouds
459,Teya,RU,2022-02-13 22:19:11,60.3778,92.6267,-19.44,100,16,3.49,few clouds
460,Lorengau,PG,2022-02-13 22:19:12,-2.0226,147.2712,81.57,78,100,2.89,overcast clouds
461,Fuerte Olimpo,PY,2022-02-13 22:19:12,-21.0415,-57.8738,94.93,29,88,5.66,overcast clouds
462,Sao Lourenco Do Sul,BR,2022-02-13 22:19:12,-31.3653,-51.9783,69.89,62,1,11.56,clear sky
463,Linjiang,CN,2022-02-13 22:19:13,41.8069,126.9078,18.77,95,100,1.39,snow
464,Agadez,NE,2022-02-13 22:19:13,19.75,10.25,62.46,14,2,5.01,clear sky
465,Bage,BR,2022-02-13 22:19:14,-31.3314,-54.1069,69.58,46,0,8.05,clear sky
466,Kenora,CA,2022-02-13 22:17:27,49.8167,-94.4337,-3.03,71,100,6.91,overcast clouds
467,Nakatsugawa,JP,2022-02-13 22:19:14,35.4833,137.5,35.24,90,100,5.68,overcast clouds
468,Hasaki,JP,2022-02-13 22:19:15,35.7333,140.8333,36.28,81,100,31.65,overcast clouds
469,Stara Synyava,UA,2022-02-13 22:19:15,49.6032,27.6191,29.39,68,2,12.01,clear sky
470,Olafsvik,IS,2022-02-13 22:19:15,64.8945,-23.7142,31.6,84,100,12.06,snow
471,Marsa Matruh,EG,2022-02-13 22:19:16,31.3525,27.2453,56.61,69,2,7.61,clear sky
472,Sobolevo,RU,2022-02-13 22:19:16,54.4299,31.8996,22.75,85,66,12.64,broken clouds
473,Reidsville,US,2022-02-13 22:19:17,36.3549,-79.6645,40.62,70,0,3.44,clear sky
474,Wuda,CN,2022-02-13 22:19:17,39.4994,106.7117,12.87,74,100,1.9,overcast clouds
475,Montepuez,MZ,2022-02-13 22:19:18,-13.1256,38.9997,68.79,99,96,2.28,moderate rain
476,Tura,IN,2022-02-13 22:15:11,25.5198,90.2201,53.65,72,0,4.7,clear sky
477,Busia,UG,2022-02-13 22:19:18,0.4544,34.0758,71.53,69,99,3.29,overcast clouds
478,Alice Springs,AU,2022-02-13 22:19:19,-23.7,133.8833,67.55,60,0,4.61,clear sky
479,Ko Samui,TH,2022-02-13 22:19:19,9.5357,99.9357,81.19,79,90,11.92,overcast clouds
480,Mrakovo,RU,2022-02-13 22:19:19,52.7161,56.6244,8.04,99,100,0.58,overcast clouds
481,Tricase,IT,2022-02-13 22:19:20,39.9304,18.3553,44.82,77,1,5.57,clear sky
482,Yatou,CN,2022-02-13 22:19:20,37.15,122.3833,35.1,98,100,9.1,snow
483,Karwar,IN,2022-02-13 22:19:21,14.8,74.1333,71.69,71,1,4.92,clear sky
484,Bucerias,MX,2022-02-13 22:15:36,20.75,-105.3333,76.98,61,75,8.05,broken clouds
485,Manggar,ID,2022-02-13 22:19:21,-2.8833,108.2667,77.05,86,95,1.28,overcast clouds
486,Hay River,CA,2022-02-13 22:15:47,60.8156,-115.7999,-7.62,71,75,2.3,broken clouds
487,Meulaboh,ID,2022-02-13 22:19:22,4.1363,96.1285,76.26,89,94,5.23,light rain
488,Padang,ID,2022-02-13 22:19:22,-0.9492,100.3543,76.19,82,99,4.36,overcast clouds
489,Hualmay,PE,2022-02-13 22:19:23,-11.0964,-77.6139,74.97,72,9,11.59,clear sky
490,Laguna,US,2022-02-13 22:19:23,38.421,-121.4238,80.44,37,0,1.99,clear sky
491,Katherine,AU,2022-02-13 22:19:23,-14.4667,132.2667,77.32,88,59,2.3,broken clouds
492,Bongandanga,CD,2022-02-13 22:19:24,1.5,21.05,77.81,30,84,1.3,broken clouds
493,La Rioja,ES,2022-02-13 22:16:21,42.25,-2.5,43.32,84,100,9.04,overcast clouds
494,San Cristobal,VE,2022-02-13 22:19:24,7.7669,-72.225,78.98,43,95,1.3,overcast clouds
495,Klaksvik,FO,2022-02-13 22:19:25,62.2266,-6.589,34.72,70,100,30.11,overcast clouds
496,Palana,RU,2022-02-13 22:19:25,59.1167,159.9667,-6.36,93,88,6.71,overcast clouds
497,Srednekolymsk,RU,2022-02-13 22:19:26,67.45,153.6833,-34.1,99,22,6.22,few clouds
498,Northam,GB,2022-02-13 22:19:26,51.0333,-4.2167,46.62,90,100,21.47,overcast clouds
499,Pacific Grove,US,2022-02-13 22:19:45,36.6177,-121.9166,85.57,62,0,7.0,clear sky
500,Mutsu,JP,2022-02-13 22:20:27,41.2894,141.2169,14.32,79,56,7.38,broken clouds
501,Sosnovo-Ozerskoye,RU,2022-02-13 22:20:27,52.5249,111.5418,-27.17,100,98,4.45,overcast clouds
502,Mopipi,BW,2022-02-13 22:20:30,-21.1833,24.8833,76.21,35,16,6.13,few clouds
503,Kloulklubed,PW,2022-02-13 22:20:30,7.0419,134.2556,81.18,81,100,22.41,light rain
504,Zhezkazgan,KZ,2022-02-13 22:20:31,47.8043,67.7144,29.91,98,100,15.17,light snow
505,Solnechnyy,RU,2022-02-13 22:20:32,50.7214,136.6319,6.35,96,99,4.56,overcast clouds
506,Puerto Penasco,MX,2022-02-13 22:20:32,31.3167,-113.5333,70.92,48,14,5.99,few clouds
507,Garowe,SO,2022-02-13 22:20:33,8.4054,48.4845,67.23,78,44,10.2,scattered clouds
508,Kudahuvadhoo,MV,2022-02-13 22:20:33,2.6708,72.8944,80.85,79,100,10.04,overcast clouds
509,Anadyr,RU,2022-02-13 22:20:33,64.75,177.4833,-32.3,75,0,8.95,clear sky
510,Bilma,NE,2022-02-13 22:20:34,18.6853,12.9164,68.16,11,0,7.45,clear sky
511,Deer Lake,CA,2022-02-13 22:20:34,49.1667,-57.4316,13.86,67,40,5.75,scattered clouds
512,Boende,CD,2022-02-13 22:20:35,-0.2167,20.8667,78.06,70,98,2.28,overcast clouds
513,Griffith,US,2022-02-13 22:20:35,41.5284,-87.4237,19.89,56,75,8.05,broken clouds
514,Riyadh,SA,2022-02-13 22:20:36,24.6877,46.7219,50.14,31,0,8.59,clear sky
515,Lolodorf,CM,2022-02-13 22:20:36,3.2333,10.7333,70.18,98,36,2.13,scattered clouds
516,Andros Town,BS,2022-02-13 22:20:37,24.7,-77.7667,78.76,65,99,15.39,moderate rain
517,Liaocheng,CN,2022-02-13 22:20:37,36.4439,115.9647,30.15,78,87,11.7,overcast clouds
518,Beloha,MG,2022-02-13 22:20:38,-25.1667,45.05,74.93,88,17,10.98,few clouds
519,Asau,RO,2022-02-13 22:20:38,46.4333,26.4,28.96,85,100,3.83,overcast clouds
520,Kashi,CN,2022-02-13 22:20:38,39.4547,75.9797,32.23,46,0,6.71,clear sky
521,Nan,TH,2022-02-13 22:20:39,18.8333,100.6667,64.2,46,18,2.46,few clouds
522,Ndele,CF,2022-02-13 22:20:39,8.4109,20.6473,74.8,16,100,4.23,overcast clouds
523,Gazanjyk,TM,2022-02-13 22:20:40,39.2446,55.5154,39.87,60,89,9.95,overcast clouds
524,Sangar,RU,2022-02-13 22:17:24,63.9242,127.4739,-37.75,100,44,1.88,scattered clouds
525,Siedlce,PL,2022-02-13 22:20:40,52.1677,22.2901,32.05,66,5,10.69,clear sky
526,Batamshinskiy,KZ,2022-02-13 22:20:41,50.5594,58.2747,19.38,95,92,14.94,overcast clouds
527,Karatsu,JP,2022-02-13 22:20:41,33.4425,129.9697,49.91,49,100,8.01,overcast clouds
528,Temse,BE,2022-02-13 22:20:41,51.1345,4.2085,53.96,66,0,13.8,clear sky
529,Jardim,BR,2022-02-13 22:20:43,-21.4803,-56.1381,89.56,34,78,4.88,broken clouds
530,Hirara,JP,2022-02-13 22:20:43,24.8,125.2833,66.06,94,75,28.77,broken clouds
531,Puerto Padre,CU,2022-02-13 22:20:44,21.195,-76.6028,88.81,66,5,8.99,clear sky
532,Wembley,AU,2022-02-13 22:20:44,-31.9333,115.8,73.09,62,0,12.66,clear sky
533,Maine-Soroa,NE,2022-02-13 22:20:44,13.2114,12.0241,71.24,12,2,7.74,clear sky
534,Jesus,PY,2022-02-13 22:20:45,-27.05,-55.7833,85.01,33,40,7.43,scattered clouds
535,Concarneau,FR,2022-02-13 22:20:45,47.875,-3.9225,48.06,84,100,14.65,overcast clouds
536,Lusaka,ZM,2022-02-13 22:17:48,-15.4067,28.2871,62.31,94,100,3.04,overcast clouds
537,La Crosse,US,2022-02-13 22:16:03,43.8014,-91.2396,13.86,47,0,3.0,clear sky
538,Iguatemi,BR,2022-02-13 22:20:46,-23.6803,-54.5611,83.16,45,48,3.91,scattered clouds
539,Marawi,PH,2022-02-13 22:20:46,7.9986,124.2928,62.65,90,100,2.91,overcast clouds
540,Puerto Cabello,VE,2022-02-13 22:20:47,10.4731,-68.0125,77.02,79,77,11.59,broken clouds
541,Kismayo,SO,2022-02-13 22:20:47,-0.3582,42.5454,77.16,80,52,14.72,broken clouds
542,Plouzane,FR,2022-02-13 22:20:48,48.3833,-4.6167,46.72,84,75,13.8,broken clouds
543,Aykhal,RU,2022-02-13 22:20:48,66.0,111.5,-8.3,50,42,1.32,scattered clouds
544,Anahuac,MX,2022-02-13 22:20:48,27.2333,-100.15,62.1,20,88,4.81,overcast clouds
545,Yenagoa,NG,2022-02-13 22:21:49,4.9247,6.2642,80.33,79,21,4.61,few clouds
546,Vanavara,RU,2022-02-13 22:21:49,60.34,102.2797,-23.57,99,25,4.59,scattered clouds
547,Samarai,PG,2022-02-13 22:21:50,-10.6167,150.6667,81.61,72,34,5.88,scattered clouds
548,Abu Dhabi,AE,2022-02-13 22:19:18,24.4667,54.3667,64.96,76,75,3.44,broken clouds
549,Roma,US,2022-02-13 22:21:20,43.2128,-75.4557,20.12,68,100,10.36,overcast clouds
550,Mizdah,LY,2022-02-13 22:21:51,31.4451,12.9801,51.39,54,74,9.35,broken clouds
551,Kieta,PG,2022-02-13 22:20:20,-6.2167,155.6333,80.76,80,75,1.88,broken clouds
552,Santa Maria,BR,2022-02-13 22:21:51,-29.6842,-53.8069,76.3,41,0,3.44,clear sky
553,Ostersund,SE,2022-02-13 22:21:52,63.1792,14.6357,32.45,93,100,14.97,overcast clouds
554,Swan Hill,AU,2022-02-13 22:21:52,-35.3378,143.5544,82.31,27,29,14.94,scattered clouds
555,Sao Gabriel Da Cachoeira,BR,2022-02-13 22:21:52,-0.1303,-67.0892,75.0,94,75,1.14,very heavy rain
556,Tahoua,NE,2022-02-13 22:21:53,14.8888,5.2692,73.62,10,2,9.78,clear sky
557,Yurginskoye,RU,2022-02-13 22:21:53,56.8189,67.3921,-2.54,100,89,2.39,overcast clouds
558,Sinjar,IQ,2022-02-13 22:21:54,36.3209,41.8754,49.15,38,3,2.19,clear sky
559,Kapoeta,SS,2022-02-13 22:21:54,4.7717,33.5903,84.56,28,61,1.79,broken clouds
560,Amahai,ID,2022-02-13 22:21:54,-3.3333,128.9167,76.3,88,100,1.66,overcast clouds
561,Catuday,PH,2022-02-13 22:21:55,16.2923,119.8062,76.82,79,74,11.05,broken clouds
562,Itarema,BR,2022-02-13 22:20:42,-2.9248,-39.9167,79.7,78,8,14.05,clear sky
563,Klamath Falls,US,2022-02-13 22:21:31,42.2249,-121.7817,62.51,23,0,9.22,clear sky
564,Sabla,NG,2022-02-13 22:21:56,12.7525,4.7077,76.87,11,82,9.66,broken clouds
565,Wamba,NG,2022-02-13 22:21:56,8.9333,8.6,77.63,14,18,4.72,few clouds
566,Tautira,PF,2022-02-13 22:21:56,-17.7333,-149.15,87.82,76,82,16.55,light rain
567,Nabire,ID,2022-02-13 22:21:57,-3.3667,135.4833,75.96,91,100,3.09,overcast clouds
568,Palmas,BR,2022-02-13 22:21:57,-10.2128,-48.3603,84.07,70,40,5.75,thunderstorm
569,Novopokrovka,UA,2022-02-13 22:21:58,49.8425,36.5477,19.78,96,8,4.07,clear sky
570,Banda Aceh,ID,2022-02-13 22:21:58,5.5577,95.3222,77.95,77,48,5.28,scattered clouds
571,Altamirano,MX,2022-02-13 22:21:59,16.8833,-92.15,53.1,100,98,4.38,overcast clouds
572,Oktyabrskoye,RU,2022-02-13 22:21:59,43.0645,44.7417,28.54,86,15,11.18,few clouds
573,Awbari,LY,2022-02-13 22:19:30,26.5921,12.7805,54.12,26,0,9.44,clear sky
574,Healdsburg,US,2022-02-13 22:17:40,38.6105,-122.8692,81.68,38,0,6.91,clear sky
575,Isoka,ZM,2022-02-13 22:22:00,-10.1606,32.6335,60.4,96,92,2.33,overcast clouds
576,Kysyl-Syr,RU,2022-02-13 22:22:00,63.8986,122.7617,-28.68,100,99,0.6,overcast clouds
577,Tarbagatay,RU,2022-02-13 22:22:01,51.4803,107.3602,-33.27,100,73,1.88,broken clouds
578,Bristol,US,2022-02-13 22:19:04,41.8334,-71.1662,30.92,91,100,5.99,snow
579,Muisne,EC,2022-02-13 22:21:19,0.6,-80.0333,82.51,82,100,6.15,light rain
580,Sorland,NO,2022-02-13 22:22:02,67.667,12.6934,33.21,55,100,23.17,overcast clouds
581,Mortka,RU,2022-02-13 22:22:02,59.3322,66.0214,-14.85,100,81,3.29,broken clouds
582,Nanakuli,US,2022-02-13 22:22:02,21.3906,-158.1547,80.55,50,0,10.36,clear sky
583,Pascagoula,US,2022-02-13 22:18:45,30.3658,-88.5561,56.03,26,0,13.8,clear sky
584,Porto Nacional,BR,2022-02-13 22:22:03,-10.7081,-48.4172,84.2,93,62,1.03,broken clouds
585,Porto Novo,BJ,2022-02-13 22:22:03,6.4965,2.6036,81.48,78,11,10.29,few clouds
586,San Francisco,US,2022-02-13 22:17:08,37.7749,-122.4194,80.53,51,4,8.99,clear sky
587,Praia,CV,2022-02-13 22:22:04,14.9215,-23.5087,72.14,78,0,17.27,clear sky
588,Saint-Denis,FR,2022-02-13 22:17:15,48.9167,2.3333,55.56,66,100,17.27,overcast clouds
589,Havelock,US,2022-02-13 22:22:05,34.8791,-76.9013,46.06,87,100,5.01,overcast clouds
590,Eisiskes,LT,2022-02-13 22:22:05,54.1667,25.0,28.18,79,74,10.65,broken clouds
591,Ankang,CN,2022-02-13 22:22:05,32.68,109.0172,42.73,68,17,2.24,few clouds
592,Bayanday,RU,2022-02-13 22:23:06,53.0661,105.5139,-26.91,100,87,7.31,overcast clouds
593,Bollnas,SE,2022-02-13 22:23:06,61.3482,16.3946,39.38,82,99,12.97,overcast clouds
594,Entre Rios,BR,2022-02-13 22:23:07,-11.9419,-38.0844,76.86,81,100,6.26,overcast clouds
595,Santa Cruz De Tenerife,ES,2022-02-13 22:23:07,28.4682,-16.2546,65.01,85,40,11.5,scattered clouds
596,Jacareacanga,BR,2022-02-13 22:23:08,-6.2222,-57.7528,76.17,95,80,0.69,broken clouds
597,Wodonga,AU,2022-02-13 22:23:08,-36.1167,146.8833,79.27,89,88,2.3,overcast clouds
598,Srivardhan,IN,2022-02-13 22:23:08,18.0333,73.0167,70.45,68,3,6.73,clear sky
599,Hongjiang,CN,2022-02-13 22:23:09,27.11,109.9956,42.46,90,99,2.39,overcast clouds
600,Buta,CD,2022-02-13 22:23:09,2.7858,24.73,73.38,38,79,1.7,broken clouds
601,Kuhdasht,IR,2022-02-13 22:23:10,33.535,47.6061,38.71,44,0,3.8,clear sky
602,Port Hedland,AU,2022-02-13 22:23:10,-20.3167,118.5667,80.65,74,7,9.22,clear sky
603,Kesova Gora,RU,2022-02-13 22:23:11,57.5836,37.2922,28.24,87,100,13.22,light snow
604,Jevargi,IN,2022-02-13 22:23:11,17.0167,76.7667,69.94,35,3,7.65,clear sky
605,Kalaswala,PK,2022-02-13 22:23:12,32.2009,74.6491,53.56,86,82,3.74,broken clouds
606,Neryungri,RU,2022-02-13 22:23:12,56.6709,124.6491,-36.2,100,67,2.04,broken clouds
607,Chichimila,MX,2022-02-13 22:23:13,20.6167,-88.2167,76.3,63,73,7.87,broken clouds
608,Weligama,LK,2022-02-13 22:23:13,5.9667,80.4167,73.18,87,99,8.55,overcast clouds
609,Kulhudhuffushi,MV,2022-02-13 22:23:13,6.6221,73.07,79.11,80,99,5.86,overcast clouds
610,Wewak,PG,2022-02-13 22:23:14,-3.5534,143.6268,78.03,87,100,5.08,overcast clouds
611,Placido De Castro,BR,2022-02-13 22:23:14,-10.3353,-67.1856,74.5,96,100,2.06,overcast clouds
612,San Jeronimo,PE,2022-02-13 22:23:15,-11.9472,-75.2829,52.48,83,100,3.65,light rain
613,Kamennomostskiy,RU,2022-02-13 22:23:15,44.2983,40.1856,27.99,89,42,3.31,scattered clouds
614,Garca,BR,2022-02-13 22:23:15,-22.2106,-49.6561,85.19,71,35,3.38,scattered clouds
615,Mirnyy,RU,2022-02-13 22:23:16,62.5353,113.9611,-24.68,100,94,2.51,overcast clouds
616,Jiayuguan,CN,2022-02-13 22:23:16,39.8167,98.3,23.97,56,100,4.12,overcast clouds
617,Xinzhou,CN,2022-02-13 22:23:17,38.4092,112.7333,18.05,59,4,4.97,clear sky
618,Novaya Igirma,RU,2022-02-13 22:23:17,57.1334,103.9112,-32.01,100,19,1.63,few clouds
619,Richards Bay,ZA,2022-02-13 22:21:39,-28.783,32.0377,75.87,92,70,5.08,broken clouds
620,Mackay,AU,2022-02-13 22:23:18,-21.15,149.2,81.68,73,42,21.5,scattered clouds
621,Dakar,SN,2022-02-13 22:22:27,14.6937,-17.4441,72.48,68,0,11.5,clear sky
622,Amboasary,MG,2022-02-13 22:23:18,-25.0333,46.3833,78.64,93,0,5.57,clear sky
623,Saint Pete Beach,US,2022-02-13 22:23:19,27.7253,-82.7412,68.29,71,0,14.97,clear sky
624,Chabahar,IR,2022-02-13 22:23:19,25.2919,60.643,70.92,68,74,7.0,broken clouds
625,Yarim,YE,2022-02-13 22:23:19,14.298,44.3779,51.17,62,3,1.59,clear sky
626,Braganca,BR,2022-02-13 22:23:20,-1.0536,-46.7656,74.98,97,100,2.1,moderate rain
627,Palaia Fokaia,GR,2022-02-13 22:23:20,37.72,23.9463,49.96,69,50,14.27,scattered clouds
628,Nusaybin,TR,2022-02-13 22:23:21,37.0778,41.2178,47.01,40,17,4.43,few clouds
629,Nacozari,MX,2022-02-13 22:23:21,25.3366,-108.2574,86.05,21,100,9.06,overcast clouds
630,Lujan,AR,2022-02-13 22:20:03,-34.5703,-59.105,78.98,40,0,3.0,clear sky
631,Itoman,JP,2022-02-13 22:23:22,26.1247,127.6694,64.78,94,75,24.16,broken clouds
632,Tolbazy,RU,2022-02-13 22:19:16,54.0241,55.8825,18.36,96,100,2.37,snow
633,Paita,PE,2022-02-13 22:23:22,-5.0892,-81.1144,81.16,71,11,14.9,few clouds
634,Chara,RU,2022-02-13 22:21:54,56.9064,118.2631,-25.6,83,71,1.14,broken clouds
635,Nouadhibou,MR,2022-02-13 22:23:23,20.931,-17.0347,66.18,77,100,18.41,overcast clouds
636,Prachuap Khiri Khan,TH,2022-02-13 22:23:23,12.2167,99.75,78.69,89,35,2.57,scattered clouds
637,Umm Lajj,SA,2022-02-13 22:23:24,25.0213,37.2685,67.05,35,0,14.07,clear sky
638,Fort Saint James,CA,2022-02-13 22:23:24,54.4333,-124.25,35.76,89,100,2.1,overcast clouds
639,Kailua,US,2022-02-13 22:24:24,21.4022,-157.7394,80.58,65,40,13.8,scattered clouds
640,Bathsheba,BB,2022-02-13 22:20:16,13.2167,-59.5167,79.41,69,20,17.27,few clouds
641,Khuzhir,RU,2022-02-13 22:24:25,53.1939,107.3397,-4.32,96,64,12.86,broken clouds
642,Rio Grande,BR,2022-02-13 22:21:29,-32.035,-52.0986,69.94,48,0,14.43,clear sky
643,Dutse,NG,2022-02-13 22:24:26,11.7594,9.3392,70.5,13,5,8.63,clear sky
644,Naryan-Mar,RU,2022-02-13 22:22:07,67.6713,53.087,-1.19,99,54,8.48,broken clouds
645,Qui Nhon,VN,2022-02-13 22:24:26,13.7667,109.2333,74.52,90,96,8.86,overcast clouds
646,Khategaon,IN,2022-02-13 22:24:27,22.6,76.9167,60.75,31,2,6.38,clear sky
647,Khani,GE,2022-02-13 22:24:27,41.9563,42.9566,31.57,84,86,6.73,overcast clouds
648,Pong,TH,2022-02-13 22:24:27,19.1493,100.2752,62.19,48,48,1.95,scattered clouds
649,Inuvik,CA,2022-02-13 22:22:04,68.3499,-133.7218,-24.74,75,75,1.14,broken clouds
650,Shelburne,CA,2022-02-13 22:24:28,44.0787,-80.2041,12.76,63,100,5.08,light snow
651,Antofagasta,CL,2022-02-13 22:22:33,-23.65,-70.4,74.21,59,85,9.28,overcast clouds
652,Tilichiki,RU,2022-02-13 22:24:28,60.4667,166.1,-18.33,93,7,9.55,clear sky
653,Siverskiy,RU,2022-02-13 22:24:29,59.3544,30.0783,32.9,94,100,12.93,snow
654,Poya,NC,2022-02-13 22:24:29,-21.35,165.15,83.66,71,100,3.33,overcast clouds
655,Lasem,ID,2022-02-13 22:24:30,-6.6922,111.4527,74.84,94,100,5.17,light rain
656,Baltay,RU,2022-02-13 22:24:30,52.4652,46.6308,25.0,93,93,12.17,overcast clouds
657,Hobyo,SO,2022-02-13 22:23:08,5.3505,48.5268,77.9,72,89,16.24,overcast clouds
658,Auray,FR,2022-02-13 22:23:10,47.6703,-2.9918,48.74,95,100,16.42,overcast clouds
659,Kahramanmaras,TR,2022-02-13 22:24:31,38.0,37.0,32.63,52,100,2.08,overcast clouds
660,La Asuncion,VE,2022-02-13 22:24:31,11.0333,-63.8628,77.47,77,94,19.15,overcast clouds
661,Wanaka,NZ,2022-02-13 22:24:32,-44.7,169.15,57.11,63,0,3.0,clear sky
662,Port Hardy,CA,2022-02-13 22:24:32,50.6996,-127.4199,50.76,62,100,11.5,overcast clouds
663,Pierre,US,2022-02-13 22:20:37,44.3683,-100.351,47.32,37,0,14.97,clear sky
664,Koutsouras,GR,2022-02-13 22:24:33,35.0339,25.9469,55.11,65,40,9.15,scattered clouds
665,Road Town,VG,2022-02-13 22:22:19,18.4167,-64.6167,77.04,83,40,11.5,scattered clouds
666,Tairua,NZ,2022-02-13 22:21:51,-37.0167,175.85,67.6,62,5,4.74,clear sky
